Date,boc1,smc1,so-premp-c1,sm-premp-c1,sc1,rin-d4-us,lcoc1,clc1,hoc1,cc1,brl=,fcpoc1,fupoc1,rsc1,myr=,cpo-id-m1,cpo-mysth-m1,palm-myrbd-p1,sb-oilib-c1,bo-brzpar-b1,bo-brzpar-a1,palm-mycrd-p1,soy-arg-ref,jci-hogm-fujn,jci-hogm-shai,palm-sea-ocrdm,soil-sea-dgcf,sunf-sea-crm,go10sgswmc1,rbd-pko-m1
2018-01-04,33.74,315.8,-21,-21,959.25,,68.07,62.01,2.077,351.0,3.2344,2542,634.25,490.3,4.005,642.5,2535.0,650.0,784,774.7,792.3,685.0,53.65,350.0,320.0,675,835.0,800,,1435.0
2018-01-05,33.65,317.9,-15,-15,961.5,80.0,67.62,61.44,2.0587,351.25,3.2288,2570,642.75,492.1,3.995,650.0,2540.0,652.5,783,763.9,786.0,685.0,52.51,350.0,320.0,675,830.0,800,,1460.0
2018-01-08,33.43,317.5,-15,-15,958.25,74.5,67.78,61.73,2.0454,347.25,3.2406,2590,648.25,490.3,3.995,652.5,2560.0,660.0,779,759.1,785.5,685.0,54.02,350.0,320.0,690,829.0,802,,1460.0
2018-01-09,33.55,314.5,-14,-14,955.75,74.5,68.82,62.96,2.0662,349.0,3.2482,2562,639.0,490.3,4.007,643.75,2550.0,655.0,782,761.7,786.0,685.0,53.89,350.0,320.0,677,829.0,800,,1440.0
2018-01-10,33.29,312.9,-14,-14,947.0,74.5,69.2,63.57,2.0807,349.0,3.228,2568,641.5,487.5,4.002,650.0,2570.0,660.0,776,753.8,780.2,690.0,56.28,350.0,320.0,675,834.0,800,,1435.0
2018-01-11,32.97,309.6,-14,-14,940.5,,69.26,63.8,2.0767,348.75,3.2154,2509,628.5,484.7,3.985,640.0,2525.0,652.5,767,746.7,773.2,685.0,52.45,350.0,320.0,675,821.0,800,,1410.0
2018-01-12,32.93,309.8,-12,-12,944.0,75.5,69.87,64.3,2.085,346.25,3.2063,2474,623.0,486.9,3.97,637.5,2510.0,652.5,767,750.2,770.1,675.0,52.04,350.0,320.0,670,818.0,800,,1400.0
2018-01-15,,,,,,,70.26,,,,3.2162,2480,631.75,491.0,3.954,642.5,2525.0,655.0,765,745.8,763.5,670.0,49.81,350.0,320.0,672,814.0,802,,1415.0
2018-01-16,32.79,322.8,-13,-13,968.0,76.0,69.15,63.73,2.0634,348.25,3.2242,2504,632.75,489.3,3.954,635.0,2495.0,647.5,758,738.3,756.0,670.0,51.96,350.0,320.0,667,818.0,800,,1390.0
2018-01-17,32.51,324.3,-10,-10,968.75,75.5,69.38,63.97,2.0691,353.0,3.2237,2478,626.75,489.7,3.952,627.5,2470.0,642.5,752,736.6,749.8,675.0,46.67,350.0,320.0,667,804.0,797,,1380.0
2018-01-18,32.23,328.4,-12,-12,973.0,75.5,69.31,63.95,2.0617,351.5,3.2064,2465,623.0,492.6,3.954,630.0,2475.0,642.5,746,732.6,743.6,670.0,58.4,350.0,320.0,655,808.0,797,,1385.0
2018-01-19,32.28,331.6,170,-11,977.25,76.5,68.61,63.37,2.0584,352.5,3.1961,2435,618.75,496.0,3.936,626.25,2440.0,635.0,748,733.7,749.1,650.0,57.79,350.0,320.0,645,802.0,795,,1380.0
2018-01-22,32.16,338.6,170,-7,984.25,77.5,69.03,63.49,2.0569,352.0,3.202,2465,626.75,494.1,3.933,632.5,2465.0,640.0,750,742.1,746.5,660.0,62.87,330.0,300.0,657,806.0,802,,1400.0
2018-01-23,32.52,339.6,210,-7,986.25,79.0,69.96,64.47,2.0861,351.25,3.2369,2488,633.5,496.1,3.925,635.0,2485.0,637.5,759,754.4,763.2,675.0,56.51,330.0,300.0,660,808.0,800,,1405.0
2018-01-24,32.68,342.0,210,-13,992.25,79.0,70.53,65.61,2.1061,356.5,3.1464,2512,641.75,495.0,3.911,642.5,2500.0,645.0,762,755.7,766.8,690.0,60.72,330.0,300.0,665,814.0,800,,1410.0
2018-01-25,32.5,340.4,,,992.25,,70.42,65.51,2.1154,355.25,3.147,2490,639.0,496.0,3.884,640.0,2490.0,647.5,762,745.2,762.8,685.0,64.2,330.0,300.0,670,818.0,805,,1400.0
2018-01-26,32.79,335.7,220,-5,985.5,79.0,70.52,66.14,2.136,356.5,3.1509,2482,641.25,493.7,3.869,640.0,2485.0,642.5,766,762.6,771.4,667.5,65.93,330.0,300.0,,,,,1390.0
2018-01-29,32.87,337.4,200,-11,991.5,,69.46,65.56,2.1048,358.75,3.1549,2514,647.0,496.2,3.879,646.25,2515.0,655.0,768,764.3,773.2,687.5,67.18,330.0,300.0,677,816.0,807,,1410.0
2018-01-30,33.08,340.5,220,-7,1000.25,78.0,69.02,64.5,2.0717,361.5,3.1811,2490,638.75,498.3,3.8995,642.5,2495.0,652.5,773,769.0,775.6,662.5,66.1,330.0,300.0,665,812.0,805,,1400.0
2018-01-31,33.07,337.8,200,-5,995.75,,69.05,64.73,2.0692,361.5,3.1858,,,496.7,3.8995,,,,773,768.8,777.6,657.5,67.1,330.0,300.0,665,812.0,805,,
2018-02-01,32.9,334.0,200,-10,985.0,78.5,69.65,65.8,2.0904,361.75,3.1668,,,494.3,3.8995,,,,770,765.0,767.2,655.0,69.82,330.0,300.0,672,820.0,805,,
2018-02-02,32.51,331.4,190,-9,978.75,,68.58,65.45,2.0535,361.5,3.218,2475,636.5,493.4,3.885,641.25,2475.0,647.5,762,749.8,758.6,655.0,73.34,330.0,300.0,667,816.0,805,,1385.0
2018-02-05,32.5,327.0,210,-5,969.75,78.0,67.62,64.15,2.0196,358.75,3.2624,2500,641.0,494.9,3.898,645.0,2490.0,650.0,755,754.0,762.8,660.0,72.98,280.0,260.0,670,816.0,805,,1360.0
2018-02-06,33.16,331.7,200,-6,986.25,77.0,66.86,63.39,1.9851,363.5,3.2347,2481,633.75,499.8,3.9135,640.0,2480.0,645.0,770,764.1,775.1,652.5,75.78,280.0,260.0,667,813.0,805,,1340.0
2018-02-07,32.56,335.4,200,-5,983.0,77.5,65.51,61.79,1.9313,365.25,3.2713,2482,635.5,498.2,3.907,643.75,2490.0,645.0,757,748.7,761.9,652.5,74.95,280.0,260.0,670,818.0,805,,1330.0
2018-02-08,32.21,341.7,180,1,987.75,85.0,64.81,61.15,1.9213,365.75,3.2857,2501,637.0,499.3,3.9245,642.5,2490.0,647.5,753,741.0,747.6,657.5,81.5,250.0,200.0,667,816.0,805,,1300.0
2018-02-09,31.96,343.8,150,-2,983.0,85.0,62.79,59.2,1.8551,362.0,3.2939,2495,633.5,497.9,3.937,643.75,2505.0,645.0,746,735.5,737.7,655.0,82.62,210.0,200.0,670,813.0,805,,1280.0
2018-02-11,,,,,,,,,,,,,,,,,,,,,,,,130.0,130.0,,,,,
2018-02-12,31.85,357.8,,,1001.75,,62.59,59.29,1.8389,367.0,3.2949,2550,647.5,503.3,3.937,651.25,2545.0,652.5,,733.0,737.5,657.5,84.16,130.0,130.0,677,810.0,805,,1280.0
2018-02-13,31.57,365.2,,,1011.75,78.0,62.72,59.19,1.8369,366.75,3.2947,2510,637.0,503.9,3.937,645.0,2520.0,647.5,,709.2,718.0,650.0,78.17,130.0,130.0,,,,,1280.0
2018-02-14,31.8,369.9,180,-13,1017.25,,64.36,60.6,1.8844,367.25,3.2172,2506,638.0,503.8,3.914,646.25,2510.0,647.5,744,736.3,740.8,645.0,77.37,130.0,130.0,672,799.0,805,,1280.0
2018-02-15,31.7,373.7,180,-1,1024.25,,64.33,61.34,1.8916,367.75,3.2274,2505,639.75,501.2,3.891,650.0,2510.0,650.0,742,740.8,747.4,655.0,71.92,,,675,802.0,797,,1280.0
2018-02-16,31.54,373.3,190,2,1021.5,90.0,64.84,61.68,1.9104,367.5,3.231,,,503.1,3.891,,,,739,737.2,743.8,650.0,85.69,,,672,798.0,795,,
2018-02-19,,,,,,,65.67,,,,3.2339,2530,650.0,,3.889,652.5,2510.0,665.0,739,737.2,743.8,660.0,86.12,,,677,795.0,795,,1290.0
2018-02-20,31.86,376.5,230,-7,1026.5,,65.25,61.9,1.9277,365.5,3.2554,2509,643.0,505.3,3.902,650.0,2500.0,660.0,750,742.1,750.9,657.5,88.67,,,670,792.0,795,,1280.0
2018-02-21,32.07,378.0,220,-5,1034.25,90.0,65.42,61.68,1.9323,365.75,3.2682,2510,642.25,508.3,3.9,648.75,2500.0,657.5,751,751.1,759.9,665.0,85.87,,,,,,,1270.0
2018-02-22,32.04,376.9,220,-10,1032.0,83.0,66.39,62.77,1.9527,366.75,3.2497,2509,640.5,510.7,3.915,650.0,2500.0,660.0,753,750.5,759.3,662.5,86.34,130.0,130.0,675,806.0,802,,1270.0
2018-02-23,32.36,375.5,220,-7,1036.25,82.0,67.31,63.55,1.9694,366.25,3.2374,2536,647.75,511.7,3.917,657.5,2530.0,667.5,758,757.5,764.1,670.0,85.32,130.0,130.0,677,807.0,802,,1280.0
2018-02-24,,,,,,,,,,,,,,,,,,,,,,,,130.0,130.0,,,,,
2018-02-26,32.62,377.2,220,-23,1034.25,,67.5,63.91,1.9859,368.5,3.2253,2555,654.0,517.0,3.901,660.0,2545.0,670.0,762,763.2,769.9,677.5,85.51,100.0,100.0,685,818.0,805,,1280.0
2018-02-27,32.19,386.5,200,-20,1038.0,84.5,66.63,63.01,1.963,370.5,3.2512,2556,653.25,517.3,3.906,660.0,2555.0,672.5,760,753.8,760.4,685.0,85.51,80.0,80.0,690,820.0,805,,1280.0
2018-02-28,31.96,394.2,210,-15,1045.0,85.25,65.78,61.64,1.9136,374.5,3.2458,2571,655.5,520.3,3.915,665.0,2565.0,675.0,757,737.7,755.3,700.0,87.64,80.0,80.0,690,815.0,810,,1265.0
2018-03-01,32.12,394.0,180,-14,1057.5,,63.83,60.99,1.8855,378.75,3.2511,2564,653.25,521.6,3.927,665.0,2565.0,675.0,760,741.2,752.2,695.0,83.72,80.0,80.0,695,812.0,809,,1240.0
2018-03-02,32.06,390.2,240,-10,1060.75,51.0,64.37,61.25,1.8796,377.25,3.2523,2496,639.25,523.5,3.902,652.5,2500.0,662.5,760,750.9,759.7,682.5,90.3,80.0,80.0,,,,,1170.0
2018-03-05,32.01,389.3,250,-10,1066.75,77.0,65.54,62.57,1.8967,378.25,3.2425,2491,637.75,528.5,3.905,650.0,2495.0,660.0,760,745.4,760.8,672.5,80.71,30.0,20.0,680,816.0,800,,1160.0
2018-03-06,32.3,384.5,250,-11,1064.5,76.5,65.79,62.6,1.9033,379.75,3.2112,2491,638.25,520.7,3.902,653.75,2485.0,662.5,760,756.2,767.2,695.0,78.87,30.0,20.0,680,816.0,800,,1170.0
2018-03-07,31.93,380.2,240,-12,1055.0,77.5,64.34,61.15,1.8746,379.25,3.2449,2459,630.0,516.6,3.903,650.0,2450.0,657.5,754,748.0,759.1,677.5,80.54,,20.0,690,812.0,800,,1150.0
2018-03-08,31.67,380.6,220,-6,1053.75,77.0,63.61,60.12,1.8591,385.75,3.2664,2425,620.5,516.2,3.907,645.0,2425.0,650.0,757,737.9,746.7,680.0,77.24,30.0,20.0,675,806.0,805,,1110.0
2018-03-09,31.42,371.7,250,-4,1029.25,74.0,65.49,62.04,1.8866,383.0,3.2548,2398,612.75,509.5,3.91,637.5,2395.0,645.0,741,728.0,736.8,665.0,72.58,30.0,20.0,,,,,1100.0
2018-03-12,31.56,369.8,240,-6,1033.25,,64.95,61.36,1.8647,384.25,3.261,2390,612.0,507.0,3.903,640.0,2390.0,647.5,744,731.1,742.1,667.5,71.86,30.0,20.0,660,794.0,805,,1110.0
2018-03-13,32.02,372.3,220,-2,1040.5,71.0,64.64,60.71,1.8739,385.5,3.2602,2410,617.75,515.5,3.8985,642.5,2415.0,652.5,754,741.2,750.0,677.5,71.44,30.0,20.0,670,799.0,805,,1115.0
2018-03-14,31.78,368.3,200,-6,1028.5,71.0,64.89,60.96,1.8871,383.5,3.2598,2441,625.5,513.0,3.904,642.5,2435.0,660.0,744,734.4,743.2,677.5,73.16,30.0,20.0,665,807.0,805,,1155.0
2018-03-15,32.06,371.0,240,-6,1040.75,76.0,65.12,61.19,1.8929,386.75,3.2849,2434,618.0,522.0,3.918,640.0,2440.0,657.5,752,744.3,753.1,675.0,69.62,30.0,20.0,665,796.0,807,,1165.0
2018-03-16,31.98,372.9,230,2,1049.5,77.5,66.21,62.34,1.9118,382.75,3.2807,2438,623.25,523.1,3.907,643.75,2445.0,657.5,750,749.1,755.7,675.0,69.39,30.0,20.0,665,802.0,805,,1190.0
2018-03-19,32.06,358.6,210,-5,1022.5,77.0,66.05,62.06,1.907,375.0,3.2853,2433,621.25,517.7,3.916,643.75,2435.0,655.0,750,746.5,753.1,685.0,64.61,-50.0,-20.0,670,802.0,805,,1205.0
2018-03-20,31.74,361.7,240,10,1028.25,74.0,67.42,63.4,1.9495,374.5,3.3114,2450,625.5,519.8,3.915,645.0,2450.0,655.0,741,743.8,754.9,667.5,65.77,-80.0,-20.0,662,802.0,810,,1205.0
2018-03-21,32.37,364.5,150,-1,1029.75,77.0,69.47,65.17,2.0037,375.0,3.2717,2459,626.75,521.0,3.924,645.0,2455.0,657.5,753,748.9,764.3,677.5,69.45,-100.0,-50.0,660,795.0,810,,1200.0
2018-03-22,31.88,368.0,170,2,1029.75,78.5,68.91,64.3,1.9923,376.0,3.3152,2445,625.75,519.1,3.912,646.25,2455.0,657.5,746,738.1,753.5,685.0,67.56,-120.0,-90.0,670,805.0,810,,1180.0
2018-03-23,31.42,377.9,230,5,1028.25,80.0,70.45,65.88,2.0184,377.25,3.3119,2420,617.75,520.6,3.915,643.75,2435.0,655.0,737,732.4,743.4,680.0,72.36,-120.0,-130.0,660,800.0,805,,1145.0
2018-03-26,31.46,375.0,230,6,1025.5,78.0,70.12,65.55,2.015,374.0,3.3113,2405,617.25,522.7,3.894,643.75,2435.0,652.5,740,728.9,748.7,670.0,69.71,-120.0,-130.0,665,793.0,807,,1145.0
2018-03-27,31.58,372.4,250,6,1019.5,68.0,70.11,65.25,2.0224,374.0,3.3278,2400,619.25,522.9,3.8755,646.25,2435.0,655.0,747,733.7,751.3,672.5,72.26,-120.0,-130.0,675,800.0,810,,1145.0
2018-03-28,31.62,371.3,270,4,1018.0,67.0,69.53,64.38,2.0148,373.5,3.3195,2397,620.5,521.8,3.862,643.75,2425.0,652.5,744,734.6,756.6,675.0,48.56,-120.0,-130.0,672,802.0,807,,1135.0
2018-03-29,31.87,384.0,260,-3,1044.75,64.0,70.27,64.94,2.0284,387.75,3.3054,2378,614.75,522.7,3.866,642.5,2415.0,652.5,,740.1,757.7,670.0,50.67,-120.0,-130.0,670,804.0,810,,1140.0
2018-03-30,,,,,,,,,,,3.3046,2380,616.25,,3.862,645.0,2430.0,,,740.1,757.7,,50.59,-120.0,-130.0,,,,,1145.0
2018-04-02,32.04,377.3,250,-5,1035.5,64.0,67.64,63.01,1.9802,387.25,3.3099,2430,629.0,524.8,3.86,655.0,2450.0,,,,,,49.89,-120.0,-130.0,680,820.0,827,,1155.0
2018-04-03,32.34,380.0,220,-3,1038.0,61.0,68.12,63.51,1.995,388.5,3.3412,2410,623.75,526.5,3.864,652.5,2445.0,655.0,768,750.5,768.1,682.5,52.07,-120.0,-130.0,680,816.0,822,,1145.0
2018-04-04,31.68,381.8,350,-1,1015.25,55.0,68.02,63.37,1.9773,381.0,3.329,2428,628.0,528.4,3.868,650.0,2455.0,660.0,764,735.9,753.5,677.5,59.8,-120.0,-130.0,682,808.0,825,,1150.0
2018-04-05,31.78,383.6,310,1,1031.25,,68.33,63.54,1.9765,389.5,3.3439,2442,631.5,529.0,3.865,651.25,2465.0,662.5,768,738.1,755.7,675.0,53.24,,,682,820.0,825,,1160.0
2018-04-06,31.53,386.3,320,3,1033.75,59.5,67.11,62.06,1.9578,388.5,3.3689,2479,640.25,531.8,3.868,655.0,2495.0,667.5,762,745.8,761.3,675.0,23.58,,,680,817.0,825,,1180.0
2018-04-08,,,,,,,,,,,,,,,,,,,,,,,,-120.0,-130.0,,,,,
2018-04-09,31.52,389.6,300,5,1047.0,57.0,68.65,63.42,1.9966,390.75,3.4187,2436,630.0,531.0,3.869,650.0,2470.0,665.0,762,745.6,761.0,675.0,21.82,-120.0,-130.0,680,816.0,820,,1170.0
2018-04-10,31.85,383.9,300,4,1050.0,63.0,71.04,65.51,2.0648,389.25,3.4087,2403,621.5,527.1,3.867,646.25,2440.0,657.5,766,750.7,757.3,670.0,18.7,-120.0,-130.0,675,814.0,820,,1170.0
2018-04-11,31.53,380.2,240,3,1047.75,64.0,72.06,66.82,2.0927,387.0,3.3734,2399,619.5,523.4,3.873,642.5,2430.0,657.5,760,743.6,756.9,670.0,19.97,-120.0,-130.0,667,813.0,820,,1150.0
2018-04-12,31.63,383.4,280,10,1060.75,63.0,72.02,67.07,2.0838,388.75,3.4124,2392,617.0,524.9,3.875,642.5,2415.0,655.0,762,752.4,763.5,675.0,21.95,-120.0,-130.0,662,809.0,822,,1140.0
2018-04-13,31.48,382.8,300,14,1054.25,63.0,72.58,67.39,2.1002,386.25,3.422,2392,620.75,523.7,3.8785,640.0,2415.0,652.5,759,755.7,760.2,665.0,23.26,-120.0,-130.0,655,814.0,820,,1130.0
2018-04-16,31.18,377.8,260,16,1042.0,63.0,71.42,66.22,2.0703,382.5,3.4191,2362,607.5,520.8,3.8865,637.5,2390.0,645.0,753,749.1,760.2,655.0,25.51,-120.0,-130.0,655,810.0,825,83.74,1110.0
2018-04-17,31.19,381.1,310,18,1046.0,61.5,71.58,66.52,2.0571,380.25,3.4071,2392,615.25,521.3,3.8885,637.5,2410.0,647.5,753,749.4,756.0,660.0,26.08,-120.0,-130.0,660,810.0,820,83.39,1115.0
2018-04-18,31.43,376.6,300,18,1041.75,62.0,73.48,68.47,2.0911,383.0,3.3802,2393,615.0,526.4,3.888,637.5,2405.0,647.5,756,754.6,761.3,657.5,75.38,-120.0,-130.0,655,806.0,822,83.74,1095.0
2018-04-19,31.41,373.3,300,16,1037.25,,73.78,68.29,2.1094,382.0,3.3875,2388,614.0,534.4,3.889,636.25,2400.0,645.0,756,754.2,760.8,657.5,75.65,-120.0,-130.0,655,801.0,822,85.75,1090.0
2018-04-20,31.3,374.1,300,16,1028.75,59.0,74.06,68.38,2.123,376.5,3.4124,2410,619.0,534.8,3.895,638.75,2410.0,647.5,,740.8,751.8,660.0,78.93,-120.0,-130.0,655,806.0,822,85.4,1095.0
2018-04-23,31.04,371.8,290,15,1020.75,59.0,74.71,68.64,2.1409,378.5,3.4521,2402,616.25,539.2,3.8965,633.75,2405.0,647.5,750,737.2,748.3,650.0,70.29,-150.0,-150.0,655,805.0,822,85.43,1110.0
2018-04-24,31.01,372.1,290,6,1022.25,59.0,73.86,67.7,2.1276,381.25,3.4709,2395,613.0,539.5,3.903,632.5,2395.0,642.5,749,736.6,747.6,645.0,71.43,-150.0,-150.0,655,802.0,822,86.57,1085.0
2018-04-25,30.79,376.2,300,13,1027.5,60.0,74.0,68.05,2.136,386.5,3.4843,2391,611.5,539.0,3.91,631.25,2400.0,642.5,745,731.7,742.7,640.0,28.82,-150.0,-150.0,652,800.0,820,85.92,1090.0
2018-04-26,30.81,379.2,300,15,1028.0,55.0,74.74,68.19,2.16,386.0,3.4745,2386,609.25,532.2,3.915,627.5,2395.0,640.0,745,732.2,743.2,642.5,35.12,-150.0,-150.0,652,797.0,822,86.45,1100.0
2018-04-27,30.43,393.2,300,10,1045.0,55.0,74.64,68.1,2.1509,389.5,3.4559,2378,606.75,533.3,3.917,627.5,2395.0,,735,723.8,734.8,,36.2,-150.0,-150.0,650,797.0,822,86.85,1100.0
2018-04-28,,,,,,,,,,,,,,,,,,,,,,,,-150.0,-150.0,,,,,
2018-04-30,30.35,392.1,300,15,1037.75,54.0,75.17,68.57,2.1674,392.5,3.5066,2324,592.75,531.3,3.92,622.5,2365.0,635.0,,722.0,735.2,642.5,32.39,,,650,792.0,820,86.29,1090.0
2018-05-01,30.08,403.0,,,1042.5,55.0,73.13,67.25,2.0997,396.75,3.5071,,,529.6,3.92,,,,,,,,38.78,,,,,,85.59,
2018-05-02,30.37,400.0,280,9,1032.75,,73.36,67.93,2.1215,396.0,3.5513,2341,596.0,528.4,3.933,622.5,2370.0,635.0,737,722.5,735.7,637.5,37.78,-150.0,-150.0,655,787.0,816,85.68,1090.0
2018-05-03,30.58,398.4,260,5,1043.25,56.0,73.62,68.43,2.1127,399.5,3.5276,2308,585.5,527.6,3.931,615.0,2345.0,630.0,741,727.1,731.5,630.0,34.41,-150.0,-150.0,655,789.0,817,85.69,1070.0
2018-05-04,30.56,394.4,200,3,1027.25,58.0,74.87,69.72,2.154,398.75,3.5291,2319,588.5,526.6,3.939,615.0,2345.0,630.0,736,722.2,726.6,630.0,28.59,-150.0,-150.0,640,786.0,815,85.22,1070.0
2018-05-07,30.67,384.8,210,3,1002.25,58.0,76.17,70.73,2.185,393.25,3.5524,2365,599.5,524.4,3.943,622.5,2385.0,635.0,733,718.0,720.3,640.0,29.79,-150.0,-150.0,650,786.0,817,87.75,1075.0
2018-05-08,30.49,388.7,200,3,1011.25,54.0,74.85,69.06,2.1577,395.5,3.5632,2359,597.0,528.0,3.948,617.5,2385.0,635.0,720,714.1,716.3,630.0,32.46,-150.0,-150.0,652,783.0,815,88.2,1070.0
2018-05-09,30.87,389.2,130,4,1007.25,53.0,77.21,71.14,2.218,394.75,3.5918,,,529.9,3.948,,,640.0,725,702.6,707.0,652.5,28.74,-150.0,-150.0,650,780.0,812,89.36,
2018-05-10,30.98,390.5,160,5,1013.25,53.0,77.47,71.36,2.2228,394.75,3.5496,,,532.7,3.948,,,,728,705.0,716.1,,24.08,-150.0,-150.0,655,783.0,815,89.67,
2018-05-11,31.17,382.7,130,4,994.75,53.5,77.12,70.7,2.222,389.75,3.5991,,,531.8,3.948,,,,730,709.2,715.8,657.5,30.64,-150.0,-150.0,655,781.0,812,89.66,
2018-05-14,31.12,389.8,130,3,1013.0,53.5,78.23,70.96,2.2496,389.0,3.6221,2370,601.0,531.7,3.948,622.5,2415.0,637.5,727,710.3,716.9,655.0,28.55,-150.0,-150.0,660,778.0,812,89.44,1080.0
2018-05-15,31.12,382.3,130,4,1018.75,53.5,78.43,71.31,2.249,402.25,3.653,2374,597.5,533.5,3.954,625.0,2435.0,642.5,723,710.3,714.7,655.0,27.17,-180.0,-160.0,655,779.0,810,91.15,1075.0
2018-05-16,30.59,376.6,110,5,999.75,54.0,79.28,71.49,2.2692,399.25,3.6754,2404,606.5,529.2,3.965,620.0,2415.0,637.5,705,685.4,687.6,650.0,31.03,-180.0,-160.0,652,768.0,810,90.63,1035.0
2018-05-17,30.94,375.1,100,4,995.0,48.0,79.3,71.49,2.2808,395.25,3.696,2420,609.75,532.6,3.967,625.0,2425.0,640.0,711,693.1,695.3,665.0,35.12,-180.0,-160.0,650,760.0,805,92.52,1045.0
2018-05-18,30.98,376.3,120,3,998.5,48.0,78.51,71.28,2.2655,402.5,3.736,2433,612.5,532.4,3.97,625.0,2455.0,642.5,706,694.0,696.2,667.5,28.91,-180.0,-160.0,660,770.0,800,92.89,1050.0
2018-05-21,31.42,379.1,120,3,1025.25,48.0,79.22,72.24,2.2738,402.75,3.6769,2433,611.75,,3.978,625.0,2440.0,,715,703.7,705.9,,22.43,-180.0,-160.0,655,766.0,800,92.29,1045.0
2018-05-22,31.51,377.5,50,2,1030.5,44.0,79.57,72.13,2.28,404.75,3.6441,2463,621.0,532.7,3.9655,630.0,2465.0,650.0,709,703.5,705.7,670.0,23.39,-180.0,-160.0,665,772.0,802,92.73,1060.0
2018-05-23,31.7,380.7,50,3,1039.25,44.0,79.8,71.84,2.2896,408.5,3.6279,2462,618.75,535.2,3.98,625.0,2455.0,642.5,712,707.7,709.9,670.0,16.73,-180.0,-160.0,657,772.0,797,91.97,1050.0
2018-05-24,31.71,377.3,50,2,1035.75,47.0,78.79,70.71,2.2667,404.25,3.6491,2474,621.75,539.0,3.979,627.5,2475.0,647.5,703,707.9,710.1,672.5,13.69,-180.0,-160.0,660,770.0,800,92.59,1045.0
2018-05-25,31.34,380.3,30,2,1041.5,47.0,76.44,67.88,2.2098,406.0,3.6514,2453,616.25,538.1,3.979,622.5,2445.0,637.5,,699.8,702.0,670.0,15.28,-160.0,-160.0,650,756.0,795,91.25,1030.0
2018-05-28,,,,,,,75.3,,,,3.7341,2414,606.0,536.2,3.98,617.5,2420.0,630.0,703,,,660.0,15.66,-130.0,-130.0,648,756.0,797,88.98,1010.0
2018-05-29,31.21,380.2,100,2,1030.5,46.0,75.39,66.73,2.1859,400.0,3.7252,,,537.8,3.98,,,,698,681.5,705.7,660.0,18.7,-130.0,-130.0,640,754.0,797,88.98,
2018-05-30,31.48,376.9,90,-1,1023.0,45.0,77.5,68.21,2.2317,393.5,3.724,2431,609.5,535.7,3.987,617.5,2400.0,632.5,698,683.0,709.5,657.5,19.15,-130.0,-130.0,642,746.0,797,89.29,1010.0
2018-05-31,31.12,375.3,,,1018.5,46.0,77.59,67.04,2.1914,394.0,3.7225,2427,610.25,534.1,3.978,616.25,2400.0,632.5,690,679.5,703.7,665.0,17.36,-130.0,-130.0,645,750.0,795,90.61,1010.0
2018-06-01,31.19,374.2,80,2,1021.25,46.0,76.79,65.81,2.1763,391.5,3.763,2436,612.5,530.3,3.977,617.5,2415.0,635.0,686,681.0,703.1,665.0,19.73,-110.0,-80.0,642,747.0,797,89.78,1020.0
2018-06-04,30.93,368.9,80,-1,1001.75,45.0,75.29,64.75,2.1525,380.75,3.7462,2414,608.25,525.3,3.97,613.75,2415.0,632.5,685,690.7,703.9,660.0,23.05,-70.0,-60.0,640,743.0,790,88.81,1000.0
2018-06-05,30.79,367.3,100,2,1001.25,45.0,75.38,65.52,2.1416,383.75,3.806,2405,605.25,525.3,3.97,611.25,2405.0,627.5,685,685.4,694.2,660.0,21.26,-70.0,-60.0,637,737.0,785,88.17,1000.0
2018-06-06,30.65,365.0,70,6,994.25,47.0,75.36,64.73,2.1266,378.25,3.8477,2396,603.0,523.7,3.972,610.0,2390.0,627.5,682,682.3,691.2,650.0,23.7,-70.0,-60.0,637,735.0,785,87.96,980.0
2018-06-07,30.6,358.4,70,6,974.25,46.0,77.32,65.95,2.1799,376.25,3.9065,2396,602.5,520.2,3.975,607.5,2395.0,625.0,680,681.2,685.6,670.0,22.2,-70.0,-60.0,635,731.0,785,87.39,970.0
2018-06-08,30.52,357.8,60,6,969.25,46.0,76.46,65.74,2.1643,377.75,3.7091,2378,596.5,517.5,3.987,603.75,2370.0,617.5,679,675.1,686.1,665.0,21.95,-70.0,-60.0,632,726.0,780,88.82,960.0
2018-06-11,30.58,351.2,60,4,953.75,48.0,76.46,66.1,2.1607,367.25,3.7087,2359,591.75,516.7,3.986,602.5,2360.0,612.5,679,687.4,691.8,665.0,37.17,-70.0,-60.0,630,720.0,780,88.36,965.0
2018-06-12,30.05,353.5,100,6,954.0,48.0,75.88,66.36,2.1618,377.5,3.7174,2330,583.75,517.0,3.988,597.5,2335.0,605.0,671,664.7,671.3,635.0,20.82,-70.0,-60.0,625,720.0,780,88.93,950.0
2018-06-13,30.08,347.7,70,8,936.0,48.0,76.74,66.64,2.1851,376.0,3.7195,2319,580.25,514.5,3.992,595.0,2330.0,602.5,668,674.2,678.6,650.0,21.4,-70.0,-60.0,622,715.0,780,87.64,950.0
2018-06-14,30.14,343.2,70,9,927.25,49.0,75.94,66.89,2.1587,363.0,3.8052,2319,586.5,517.3,3.9835,598.75,2340.0,607.5,684,679.9,684.3,647.5,19.02,-70.0,-60.0,627,716.0,775,88.45,955.0
2018-06-15,29.5,338.9,250,11,905.5,49.0,73.44,65.06,2.087,361.25,3.7294,,,520.0,3.9835,,,,689,683.4,692.3,635.0,23.06,-30.0,,630,722.0,780,88.45,
